input_text,target_text
compound: unionist party,containment
compound: christian minority,containment
compound: weapon arsenal,containment
compound: bat colony,containment
compound: bug colony,containment
compound: cigarette line,containment
compound: cookie line,containment
compound: police caravan,containment
compound: customer base,containment
compound: investor base,containment
compound: subscriber base,containment
compound: user base,containment
compound: student body,containment
compound: coupon book,containment
compound: car line,containment
compound: computer line,containment
compound: hitting streak,containment
compound: buying spree,containment
compound: crime spree,containment
compound: selling spree,containment
compound: spending spree,containment
compound: marriage spree,containment
compound: merger wave,containment
compound: route system,containment
compound: value system,containment
compound: class system,containment
compound: rate system,containment
compound: fee system,containment
compound: star system,containment
compound: minority cadre,containment
compound: workers council,containment
compound: car inventory,containment
compound: computer inventory,containment
compound: battery pack,containment
compound: power supply,containment
compound: freeway system,containment
compound: pipeline system,containment
compound: railroad system,containment
compound: gambling addiction,other
compound: drug addict,other
compound: food allergy,other
compound: poll respondent,other
compound: survey respondent,other
compound: strip joint,purpose
compound: merger activity,purpose
compound: research activity,purpose
compound: retail activity,purpose
compound: support activity,purpose
compound: takeover activity,purpose
compound: tourism activity,purpose
compound: battle formation,purpose
compound: reform initiative,purpose
compound: draft lottery,purpose
compound: reform measure,purpose
compound: relief measure,purpose
compound: stopgap measure,purpose
compound: research money,purpose
compound: reform package,purpose
compound: rescue package,purpose
compound: support package,purpose
compound: transport capacity,purpose
compound: research project,purpose
compound: work project,purpose
compound: protest rally,purpose
compound: transport route,purpose
compound: launch service,purpose
compound: rescue service,purpose
compound: retail service,purpose
compound: search service,purpose
compound: worship service,purpose
compound: research spending,purpose
compound: backup system,purpose
compound: display system,purpose
compound: launch system,purpose
compound: research system,purpose
compound: trade system,purpose
compound: siege tactic,purpose
compound: cleanup work,purpose
compound: design work,purpose
compound: relief work,purpose
compound: repair work,purpose
compound: rescue work,purpose
compound: research work,purpose
compound: support work,purpose
compound: index futures,other
compound: copper futures,other
compound: cattle futures,other
compound: commodity futures,other
compound: rate futures,other
compound: trading futures,other
compound: oil futures,other
compound: bond futures,other
compound: hog futures,other
compound: sugar futures,other
compound: platinum futures,other
compound: wheat futures,other
compound: soybean futures,other
compound: meat futures,other
compound: cocoa futures,other
compound: sports center,other
compound: water system,purpose
compound: power system,purpose
compound: aid system,purpose
compound: food system,purpose
compound: hospitality forum,other
compound: security forum,other
compound: city life,loc_part_whole
compound: city people,loc_part_whole
compound: city politics,loc_part_whole
compound: city population,loc_part_whole
compound: city resident,loc_part_whole
compound: city square,loc_part_whole
compound: city gent,loc_part_whole
compound: city upbringing,loc_part_whole
compound: city cafe,loc_part_whole
compound: city nightclub,loc_part_whole
compound: village tyrant,loc_part_whole
compound: county supremacist,loc_part_whole
compound: airport police,loc_part_whole
compound: jungle camp,loc_part_whole
compound: mountain bike,loc_part_whole
compound: mountain biking,loc_part_whole
compound: mountain village,loc_part_whole
compound: ocean dumping,loc_part_whole
compound: ocean fishing,loc_part_whole
compound: ocean wave,loc_part_whole
compound: ocean shelf,loc_part_whole
compound: sea shell,loc_part_whole
compound: highway accident,loc_part_whole
compound: highway assistance,loc_part_whole
compound: highway death,loc_part_whole
compound: highway officer,loc_part_whole
compound: highway patrol,loc_part_whole
compound: highway ramp,loc_part_whole
compound: highway traveler,loc_part_whole
compound: community resident,loc_part_whole
compound: area employment,loc_part_whole
compound: area resident,loc_part_whole
compound: area store,loc_part_whole
compound: ground assault,loc_part_whole
compound: ground battery,loc_part_whole
compound: ground controller,loc_part_whole
compound: ground equipment,loc_part_whole
compound: ground fighting,loc_part_whole
compound: ground invasion,loc_part_whole
compound: ground transportation,loc_part_whole
compound: ground troop,loc_part_whole
compound: whitewater raft,loc_part_whole
compound: water raft,loc_part_whole
compound: water flower,loc_part_whole
compound: water bug,loc_part_whole
compound: water footwear,loc_part_whole
compound: water pearl,loc_part_whole
compound: world figure,loc_part_whole
compound: world hunger,loc_part_whole
compound: world oddity,loc_part_whole
compound: world peace,loc_part_whole
compound: world politics,loc_part_whole
compound: world population,loc_part_whole
compound: world press,loc_part_whole
compound: world recession,loc_part_whole
compound: world supply,loc_part_whole
compound: world woman,loc_part_whole
compound: world community,loc_part_whole
compound: police unit,loc_part_whole
compound: army unit,loc_part_whole
compound: administration system,purpose
compound: assignment system,purpose
compound: banking system,purpose
compound: billing system,purpose
compound: circulation system,purpose
compound: clearing system,purpose
compound: collection system,purpose
compound: communication system,purpose
compound: conditioning system,purpose
compound: delivery system,purpose
compound: detection system,purpose
compound: employment system,purpose
compound: engineering system,purpose
compound: entertainment system,purpose
compound: examination system,purpose
compound: funding system,purpose
compound: generation system,purpose
compound: government system,purpose
compound: identification system,purpose
compound: injection system,purpose
compound: inspection system,purpose
compound: intelligence system,purpose
compound: investment system,purpose
compound: irrigation system,purpose
compound: lottery system,purpose
compound: manufacturing system,purpose
compound: measurement system,purpose
compound: networking system,purpose
compound: payment system,purpose
compound: police system,purpose
compound: processing system,purpose
compound: procurement system,purpose
compound: protection system,purpose
compound: publishing system,purpose
compound: quotation system,purpose
compound: rating system,purpose
compound: recognition system,purpose
compound: recycling system,purpose
compound: reporting system,purpose
compound: service system,purpose
compound: settlement system,purpose
compound: storage system,purpose
compound: switching system,purpose
compound: testing system,purpose
compound: trading system,purpose
compound: treatment system,purpose
compound: unemployment system,purpose
compound: suspension system,purpose
compound: verification system,purpose
compound: voting system,purpose
compound: funding mechanism,purpose
compound: pricing mechanism,purpose
compound: settlement mechanism,purpose
compound: computer bug,other
compound: stress disorder,other
compound: design flaw,other
compound: security flaw,other
compound: software flaw,other
compound: stress syndrome,other
compound: acre lake,other
compound: acre area,other
compound: acre site,other
compound: acre north,other
compound: acre lot,other
compound: acre project,other
compound: acre property,other
compound: acre ranch,other
compound: acre tract,other
compound: acre farm,other
compound: jury tampering,other
compound: thunder shower,other
compound: middle class life,other
compound: underclass youth,other
compound: world class company,other
compound: ski area,purpose
compound: poker chip,purpose
compound: baseball hat,purpose
compound: hula hoop,purpose
compound: poker machine,purpose
compound: ski slope,purpose
compound: baseball team,purpose
compound: doubles team,purpose
compound: football team,purpose
compound: freestyle team,purpose
compound: leadership team,purpose
compound: relay team,purpose
compound: ski team,purpose
compound: swim team,purpose
compound: tennis team,purpose
compound: title team,purpose
compound: track team,purpose
compound: ski vacation,purpose
compound: labour unrest,cause
compound: student unrest,cause
compound: customer attitude,cause
compound: shock wave,other
compound: heat stroke,other
compound: sports bar,other
compound: media star,other
compound: speed trap,other
compound: trade secret,other
compound: flash memory,other
compound: limit order,other
compound: figure skater,other
compound: basket project,other
compound: death row,other
compound: crown prince,other
compound: prime rate,other
compound: discount rate,other
compound: title company,other
compound: hat trick,other
compound: index arbitrage,other
compound: focus group,other
compound: keyboard allergy,other
compound: terra firma,other
compound: nux vomica,other
compound: potato bug,other
compound: sweetheart deal,other
compound: zip code,other
compound: people person,other
compound: soul food,other
compound: thrift shop,other
compound: thrift store,other
compound: security area,other
compound: straw poll,other
compound: speed skating,other
compound: warp speed,other
compound: mother lode,other
compound: title track,other
compound: service winner,other
compound: point blank,other
compound: cult classic,other
compound: name brand,other
compound: face value,other
compound: boot camp,other
compound: rail strike,other
compound: coal strike,other
compound: transport strike,other
compound: body heat,causal
compound: instrument noise,causal
compound: keyboard noise,causal
compound: clock tick,causal
compound: crowd noise,causal
compound: fan noise,causal
compound: allergy death,causal
compound: anthrax death,causal
compound: ax wound,causal
compound: impact noise,causal
compound: battery power,causal
compound: aids death,causal
compound: cancer death,causal
compound: drug death,causal
compound: culture shock,causal
compound: oil shock,causal
compound: sticker shock,causal
compound: tobacco smoke,causal
compound: uranium sickness,causal
compound: fuel mileage,causal
compound: security body,purpose
compound: sports body,purpose
compound: trade body,purpose
compound: aid commission,purpose
compound: city commission,purpose
compound: safety commission,purpose
compound: security commission,purpose
compound: agriculture commissioner,purpose
compound: banking commissioner,purpose
compound: baseball commissioner,purpose
compound: customs commissioner,purpose
compound: health commissioner,purpose
compound: peace commissioner,purpose
compound: transport commissioner,purpose
compound: transportation commissioner,purpose
compound: agriculture committee,purpose
compound: defense committee,purpose
compound: liaison committee,purpose
compound: platform committee,purpose
compound: property committee,purpose
compound: safety committee,purpose
compound: security committee,purpose
compound: agriculture ministry,purpose
compound: defense ministry,purpose
compound: health ministry,purpose
compound: tourism ministry,purpose
compound: transport ministry,purpose
compound: motor nerve,purpose
compound: compliance officer,purpose
compound: correction officer,purpose
compound: customs officer,purpose
compound: duty officer,purpose
compound: health officer,purpose
compound: law officer,purpose
compound: liaison officer,purpose
compound: loan officer,purpose
compound: parole officer,purpose
compound: prison officer,purpose
compound: security officer,purpose
compound: service officer,purpose
compound: agriculture official,purpose
compound: aid official,purpose
compound: banking official,purpose
compound: baseball official,purpose
compound: cemetery official,purpose
compound: center official,purpose
compound: child official,purpose
compound: commerce official,purpose
compound: correction official,purpose
compound: customs official,purpose
compound: defence official,purpose
compound: defense official,purpose
compound: drug official,purpose
compound: forestry official,purpose
compound: fund official,purpose
compound: health official,purpose
compound: highway official,purpose
compound: intelligence official,purpose
compound: law official,purpose
compound: lottery official,purpose
compound: oil official,purpose
compound: parole official,purpose
compound: procurement official,purpose
compound: project official,purpose
compound: publishing official,purpose
compound: refugee official,purpose
compound: relief official,purpose
compound: replay official,purpose
compound: rescue official,purpose
compound: safety official,purpose
compound: security official,purpose
compound: service official,purpose
compound: sports official,purpose
compound: thrift official,purpose
compound: tourism official,purpose
compound: track official,purpose
compound: trading official,purpose
compound: transport official,purpose
compound: transportation official,purpose
compound: water official,purpose
compound: defense secretary,purpose
compound: press secretary,purpose
compound: fund firm,purpose
compound: policy unit,purpose
compound: defense subcommittee,purpose
compound: health subcommittee,purpose
compound: fund company,purpose
compound: billboard company,purpose
compound: sweepstake company,purpose
compound: system company,purpose
compound: defence ministry,purpose
compound: appropriation subcommittee,purpose
compound: commerce subcommittee,purpose
compound: transportation subcommittee,purpose
compound: fund group,purpose
compound: policy group,purpose
compound: policy committee,purpose
compound: strike committee,purpose
compound: death notice,topical
compound: layoff notice,topical
compound: study hall,purpose
compound: repair shop,purpose
compound: dump site,purpose
compound: launch site,purpose
compound: research site,purpose
compound: retail site,purpose
compound: work site,purpose
compound: research center,purpose
compound: rest area,purpose
compound: work area,purpose
compound: point midway,other
compound: point shooter,other
compound: point loser,other
compound: point spread,other
compound: point effort,other
compound: point lead,other
compound: point victory,other
compound: point basket,other
compound: point goal,other
compound: point edge,other
compound: bikini babe,other
compound: port city,other
compound: interest group,other
compound: distribution possibility,purpose
compound: generation capacity,purpose
compound: handling capacity,purpose
compound: processing capacity,purpose
compound: refining capacity,purpose
compound: storage capacity,purpose
compound: transportation capacity,purpose
compound: investment potential,purpose
compound: recovery potential,purpose
compound: bargaining power,purpose
compound: borrowing power,purpose
compound: processing power,purpose
compound: spending power,purpose
compound: trading power,purpose
compound: voting power,purpose
compound: arbitrage opportunity,purpose
compound: buying opportunity,purpose
compound: employment opportunity,purpose
compound: investment opportunity,purpose
compound: trading opportunity,purpose
compound: manufacturing capacity,purpose
compound: banking licence,purpose
compound: banking license,purpose
compound: brokerage license,purpose
compound: recession worry,topical
compound: inflation worry,topical
compound: recession fear,topical
compound: cancer fear,topical
compound: security fear,topical
compound: takeover disappointment,topical
compound: takeover enthusiasm,topical
compound: database confusion,topical
compound: bike enthusiast,topical
compound: drug enthusiast,topical
compound: food enthusiast,topical
compound: fruit enthusiast,topical
compound: jazz enthusiast,topical
compound: opera enthusiast,topical
compound: railroad enthusiast,topical
compound: explosive fanatic,topical
compound: word fanatic,topical
compound: teaspoons sugar,other
compound: catastrophe aid,purpose
compound: takeover defense,purpose
compound: radiation safety,purpose
compound: quake protection,purpose
compound: drug strategy,purpose
compound: vice officer,purpose
compound: war backlash,purpose
compound: drug effort,purpose
compound: crime unit,purpose
compound: ulcer drug,purpose
compound: arthritis drug,purpose
compound: cancer drug,purpose
compound: aids drug,purpose
compound: burn unit,purpose
compound: inflation hedge,purpose
compound: tick collar,purpose
compound: anthrax protection,purpose
compound: cholera inoculation,purpose
compound: pertussis inoculation,purpose
compound: inflation measure,purpose
compound: debt plan,purpose
compound: pollution project,purpose
compound: blood clot drug,purpose
compound: pass defense,purpose
compound: point guard,purpose
compound: oil embargo,purpose
compound: polio clinic,purpose
compound: spending ceiling,purpose
compound: rate cap,purpose
compound: spending cap,purpose
compound: hunger aid,purpose
compound: tsunami aid,purpose
compound: drug center,purpose
compound: cancer center,purpose
compound: drug clinic,purpose
compound: hurricane relief,purpose
compound: interest relief,purpose
compound: earthquake relief,purpose
compound: debt relief,purpose
compound: aids treatment,purpose
compound: cancer treatment,purpose
compound: dialysis patient,complement
compound: movie soundtrack,complement
compound: student ethnicity,complement
compound: playoff experience,complement
compound: food source,complement
compound: fuel source,complement
compound: heat source,complement
compound: supply source,complement
compound: water source,complement
compound: pollution source,complement
compound: drug epidemic,complement
compound: aids epidemic,complement
compound: cholera epidemic,complement
compound: ebola epidemic,complement
compound: aids pandemic,complement
compound: movie script,complement
compound: computer age,complement
compound: population age,complement
compound: water condition,complement
compound: child health,complement
compound: battery life,complement
compound: media freedom,complement
compound: press freedom,complement
compound: classroom concentration,complement
compound: dinosaur fossil,complement
compound: ride comfort,complement
compound: weather condition,complement
compound: investor focus,complement
compound: military target,complement
compound: ceasefire accord,topical
compound: debt accord,topical
compound: peace accord,topical
compound: trade accord,topical
compound: arbitration agreement,topical
compound: buyout agreement,topical
compound: ceasefire agreement,topical
compound: consent agreement,topical
compound: debt agreement,topical
compound: defense agreement,topical
compound: extradition agreement,topical
compound: fishery agreement,topical
compound: fishing agreement,topical
compound: immunity agreement,topical
compound: investment agreement,topical
compound: license agreement,topical
compound: loan agreement,topical
compound: outline agreement,topical
compound: partnership agreement,topical
compound: peace agreement,topical
compound: plea agreement,topical
compound: point agreement,topical
compound: protection agreement,topical
compound: reduction agreement,topical
compound: repurchase agreement,topical
compound: safeguard agreement,topical
compound: security agreement,topical
compound: self-rule agreement,topical
compound: service agreement,topical
compound: settlement agreement,topical
compound: side agreement,topical
compound: status agreement,topical
compound: supply agreement,topical
compound: trade agreement,topical
compound: truce agreement,topical
compound: withdrawal agreement,topical
compound: distribution arrangement,topical
compound: funeral arrangement,topical
compound: seating arrangement,topical
compound: security arrangement,topical
compound: trading arrangement,topical
compound: work arrangement,topical
compound: barter deal,topical
compound: book deal,topical
compound: debt deal,topical
compound: distribution deal,topical
compound: drug deal,topical
compound: endorsement deal,topical
compound: immunity deal,topical
compound: investment deal,topical
compound: merger deal,topical
compound: movie deal,topical
compound: oil deal,topical
compound: partnership deal,topical
compound: pay deal,topical
compound: peace deal,topical
compound: plea deal,topical
compound: property deal,topical
compound: takeover deal,topical
compound: trade deal,topical
compound: defense pact,topical
compound: merger pact,topical
compound: peace pact,topical
compound: security pact,topical
compound: solidarity pact,topical
compound: debt settlement,topical
compound: pay settlement,topical
compound: rate settlement,topical
compound: investor money,owner_emp_use
compound: customer money,owner_emp_use
compound: cowgirl hat,owner_emp_use
compound: airport debt,owner_emp_use
compound: developer debt,owner_emp_use
compound: partnership debt,owner_emp_use
compound: clan compound,owner_emp_use
compound: clan property,owner_emp_use
compound: fleet headquarters,owner_emp_use
compound: grandmother house,owner_emp_use
compound: brewery vat,owner_emp_use
compound: police lot,owner_emp_use
compound: company store,owner_emp_use
compound: company automobile,owner_emp_use
compound: company property,owner_emp_use
compound: company policy,owner_emp_use
compound: company plan,owner_emp_use
compound: company fund,owner_emp_use
compound: company tradition,owner_emp_use
compound: company money,owner_emp_use
compound: company debt,owner_emp_use
compound: company car,owner_emp_use
compound: executive duty,owner_emp_use
compound: guerrilla base,owner_emp_use
compound: hotel property,owner_emp_use
compound: merchant fleet,owner_emp_use
compound: merchant vessel,owner_emp_use
compound: museum collection,owner_emp_use
compound: opposition stronghold,owner_emp_use
compound: party plan,owner_emp_use
compound: party platform,owner_emp_use
compound: party machine,owner_emp_use
compound: rebel stronghold,owner_emp_use
compound: server software,owner_emp_use
compound: superpower arsenal,owner_emp_use
compound: team car,owner_emp_use
compound: troop home,owner_emp_use
compound: dam area,containment
compound: airport area,containment
compound: city area,containment
compound: crop area,containment
compound: garage area,containment
compound: harbor area,containment
compound: home area,containment
compound: jungle area,containment
compound: lake area,containment
compound: metro area,containment
compound: mountain area,containment
compound: reservoir area,containment
compound: valley area,containment
compound: water area,containment
compound: wilderness area,containment
compound: accident site,containment
compound: airport site,containment
compound: blast site,containment
compound: bomb site,containment
compound: company site,containment
compound: dam site,containment
compound: test site,containment
compound: weapon site,containment
compound: cycling event,attribute
compound: doubles event,attribute
compound: freestyle event,attribute
compound: singles event,attribute
compound: tennis event,attribute
compound: breaststroke final,attribute
compound: doubles final,attribute
compound: freestyle final,attribute
compound: singles final,attribute
compound: tennis final,attribute
compound: doubles match,attribute
compound: football match,attribute
compound: singles match,attribute
compound: tennis match,attribute
compound: baseball playoff,attribute
compound: football playoff,attribute
compound: doubles quarterfinal,attribute
compound: singles quarterfinal,attribute
compound: doubles semifinal,attribute
compound: singles semifinal,attribute
compound: buying interest,other
compound: propaganda work,other
compound: defense work,other
compound: system work,other
compound: people work,other
compound: intelligence work,other
compound: aerospace sector,other
compound: aerospace company,other
compound: aerospace unit,other
compound: aerospace firm,other
compound: gambling debt,causal
compound: funeral expense,causal
compound: merger expense,causal
compound: aid money,causal
compound: drug money,causal
compound: interest money,causal
compound: loan money,causal
compound: lottery money,causal
compound: oil money,causal
compound: reward money,causal
compound: settlement money,causal
compound: tobacco money,causal
compound: real estate interest,causal
compound: debt interest,causal
compound: book profit,causal
compound: trading profit,causal
compound: restructuring charge,causal
compound: service charge,causal
compound: license fee,causal
compound: licence fee,causal
compound: physician fee,causal
compound: christian site,owner_emp_use
compound: fan site,owner_emp_use
compound: party victory,owner_emp_use
compound: visitor center,owner_emp_use
compound: visitor clubhouse,owner_emp_use
compound: student dormitory,owner_emp_use
compound: youth camp,owner_emp_use
compound: refugee center,owner_emp_use
compound: singles bar,owner_emp_use
compound: student center,owner_emp_use
compound: press center,owner_emp_use
compound: press centre,owner_emp_use
compound: youth center,owner_emp_use
compound: outpatient center,owner_emp_use
compound: outpatient clinic,owner_emp_use
compound: group home,owner_emp_use
compound: charity event,owner_emp_use
compound: charity work,owner_emp_use
compound: heart drug,owner_emp_use
compound: security aspect,attribute
compound: salmonella bacteria,attribute
compound: sedan car,attribute
compound: mainframe computer,attribute
compound: server computer,attribute
compound: apple crop,attribute
compound: coca crop,attribute
compound: cotton crop,attribute
compound: drug crop,attribute
compound: food crop,attribute
compound: soybean crop,attribute
compound: sugar crop,attribute
compound: wheat crop,attribute
compound: dumping duty,attribute
compound: patrol duty,attribute
compound: media event,attribute
compound: christian faith,attribute
compound: parquet floor,attribute
compound: diesel fuel,attribute
compound: exhaust fume,attribute
compound: exhaust gas,attribute
compound: methane gas,attribute
compound: smash hit,attribute
compound: trailer home,attribute
compound: bombing incident,attribute
compound: food item,attribute
compound: fighter jet,attribute
compound: palladium metal,attribute
compound: canola oil,attribute
compound: crude oil,attribute
compound: art piece,attribute
compound: apartheid policy,attribute
compound: boutique property,attribute
compound: freestyle relay,attribute
compound: comedy routine,attribute
compound: autumn season,attribute
compound: fall season,attribute
compound: spring season,attribute
compound: summer season,attribute
compound: comedy show,attribute
compound: browser software,attribute
compound: lede story,attribute
compound: computer system,attribute
compound: mainframe system,attribute
compound: round-table talk,attribute
compound: roundtable talk,attribute
compound: litmus test,attribute
compound: pickup truck,attribute
compound: syrup mix,purpose
compound: weapon material,purpose
compound: furniture cushioning,purpose
compound: tortilla flour,purpose
compound: money machine,purpose
compound: propaganda machine,purpose
compound: megawatt reactor,purpose
compound: audio equipment,purpose
compound: horsepower engine,purpose
compound: note pad,purpose
compound: honey gland,purpose
compound: oil glut,complement
compound: supply glut,complement
compound: leadership vacuum,complement
compound: diaper shortage,complement
compound: cash shortage,complement
compound: food shortage,complement
compound: fuel shortage,complement
compound: fund shortage,complement
compound: gas shortage,complement
compound: labour shortage,complement
compound: liquidity shortage,complement
compound: manpower shortage,complement
compound: nursing shortage,complement
compound: oil shortage,complement
compound: staff shortage,complement
compound: supply shortage,complement
compound: teacher shortage,complement
compound: water shortage,complement
compound: casino company,owner_emp_use
compound: dairy company,owner_emp_use
compound: hotel company,owner_emp_use
compound: brokerage firm,owner_emp_use
compound: hotel group,owner_emp_use
compound: store group,owner_emp_use
compound: supermarket group,owner_emp_use
compound: fishery sector,owner_emp_use
compound: hotel sector,owner_emp_use
compound: store sector,owner_emp_use
compound: truck company,owner_emp_use
compound: rail company,owner_emp_use
compound: railroad company,owner_emp_use
compound: days notice,other
compound: degrees latitude,other
compound: degrees longitude,other
compound: runner-up finish,other
compound: honor student,other
compound: precision weapon,other
compound: art world,attribute
compound: banking world,attribute
compound: baseball world,attribute
compound: computer world,attribute
compound: entertainment world,attribute
compound: football world,attribute
compound: investment world,attribute
compound: media world,attribute
compound: publishing world,attribute
compound: sports world,attribute
compound: mystery novel,other
compound: comedy movie,other
compound: rock album,other
compound: rap album,other
compound: pop album,other
compound: jazz concert,other
compound: pop concert,other
compound: infant depression,cause
compound: mother depression,cause
compound: investor enthusiasm,cause
compound: investor fears,cause
compound: investor worries,cause
compound: fan angst,cause
compound: motorist confusion,cause
compound: analyst stress,cause
compound: farmer enthusiasm,cause
compound: cigarette component,loc_part_whole
compound: class harlot,loc_part_whole
compound: snake meat,loc_part_whole
compound: body clock,loc_part_whole
compound: vehicle interior,loc_part_whole
compound: city section,loc_part_whole
compound: body panel,loc_part_whole
compound: wall panel,loc_part_whole
compound: test item,loc_part_whole
compound: computer chip,loc_part_whole
compound: delivery schedule,complement
compound: work schedule,complement
compound: party hierarchy,complement
compound: work ethic,complement
compound: pitching rotation,complement
compound: horse cart,causal
compound: battery device,causal
compound: petrol engine,causal
compound: power shovel,causal
compound: power seat,causal
compound: diesel car,causal
compound: diesel vehicle,causal
compound: diesel motor,causal
compound: gas fireplace,causal
compound: gas reactor,causal
compound: culture clash,other
compound: personality clash,other
compound: chimney dirt,loc_part_whole
compound: table centerpiece,loc_part_whole
compound: turban decoration,loc_part_whole
compound: turban ornament,loc_part_whole
compound: pocket camera,loc_part_whole
compound: wall covering,loc_part_whole
compound: table manner,loc_part_whole
compound: car alarm,loc_part_whole
compound: car radio,loc_part_whole
compound: car seat,loc_part_whole
compound: truck bomb,loc_part_whole
compound: table saw,loc_part_whole
compound: corner store,loc_part_whole
compound: desk officer,loc_part_whole
compound: governance era,time
compound: vacation day,time
compound: rest period,time
compound: study period,time
compound: waiting period,time
compound: settlement period,time
compound: trading period,time
compound: filing period,time
compound: grace period,time
compound: accounting period,time
compound: reporting period,time
compound: rating period,time
compound: recovery period,time
compound: apartheid era,time
compound: computer professional,other
compound: test score,other
compound: audio book,other
compound: liquidity crunch,other
compound: sex life,other
compound: service life,other
compound: work life,other
compound: student life,other
compound: heart patient,other
compound: kidney patient,other
compound: policy goal,other
compound: personality cult,other
compound: doomsday cult,other
compound: drug culture,other
compound: car culture,other
compound: sellout crowd,other
compound: cancer society,other
compound: party people,other
compound: hockey people,other
compound: baseball people,other
compound: computer geek,other
compound: life activity,other
compound: insanity defense,other
compound: death sentencing,other
compound: money politics,other
compound: earthquake investment,other
compound: stomach virus,other
compound: computer virus,other
compound: funeral mass,other
compound: bunt single,other
compound: greenhouse warming,other
compound: merger mania,other
compound: city calm,other
compound: government guideline,other
compound: city code,other
compound: government policy,other
compound: two income couple,other
compound: book value,other
compound: cattle epidemic,other
compound: floating rate note,other
compound: computer project,other
compound: kidney dialysis,other
compound: food additive,other
compound: fuel additive,other
compound: driver license,other
compound: placebo group,other
compound: government function,other
compound: student fee,other
compound: property system,other
compound: leadoff double,other
compound: art work,other
compound: merger work,other
compound: root canal work,other
compound: superconductor work,other
compound: discount outlet,other
compound: premium rate,other
compound: discount brokerage,other
compound: contact lense,other
compound: entrance examination,other
compound: city system,other
compound: cluster bomb,other
compound: collision course,other
compound: railroad crossing,other
compound: season title,other
compound: birth mother,other
compound: sumo wrestler,other
compound: age group,other
compound: interagency group,other
compound: contact group,other
compound: hit inning,other
compound: profit center,other
compound: interest firm,other
compound: real estate activity,other
compound: grudge match,other
compound: four-wheel-drive vehicle,other
compound: learning curve,complement
compound: student aid,owner_emp_use
compound: student loan,owner_emp_use
compound: beauty aid,purpose
compound: health spending,purpose
compound: health system,purpose
compound: hospitality suite,purpose
compound: safety device,purpose
compound: safety equipment,purpose
compound: safety executive,purpose
compound: safety officer,purpose
compound: safety pin,purpose
compound: safety system,purpose
compound: security activity,purpose
compound: security brokerage,purpose
compound: security device,purpose
compound: security equipment,purpose
compound: security establishment,purpose
compound: security executive,purpose
compound: security fence,purpose
compound: security gate,purpose
compound: security guard,purpose
compound: security measure,purpose
compound: security mechanism,purpose
compound: security patrol,purpose
compound: security people,purpose
compound: security police,purpose
compound: security software,purpose
compound: security system,purpose
compound: rail transport,causal
compound: rail transportation,causal
compound: car chase,causal
compound: foot patrol,causal
compound: limousine service,causal
compound: car service,causal
compound: taxi service,causal
compound: rail service,causal
compound: fishing area,purpose
compound: investment area,purpose
compound: reception area,purpose
compound: combustion chamber,purpose
compound: execution chamber,purpose
compound: vacation hideaway,purpose
compound: vacation chateau,purpose
compound: collection point,purpose
compound: parking garage,purpose
compound: dumping ground,purpose
compound: fishing ground,purpose
compound: testing ground,purpose
compound: dining hall,purpose
compound: gambling hall,purpose
compound: reception hall,purpose
compound: fishing port,purpose
compound: commerce site,purpose
compound: disposal site,purpose
compound: entertainment site,purpose
compound: excavation site,purpose
compound: investment site,purpose
compound: manufacturing site,purpose
compound: storage site,purpose
compound: testing site,purpose
compound: expansion slot,purpose
compound: fishing village,purpose
compound: nursing home,purpose
compound: logging camp,purpose
compound: distribution centre,purpose
compound: service centre,purpose
compound: storage depot,purpose
compound: banking center,purpose
compound: collection center,purpose
compound: communication center,purpose
compound: counseling center,purpose
compound: distribution center,purpose
compound: employment center,purpose
compound: exhibition center,purpose
compound: learning center,purpose
compound: machining center,purpose
compound: maintenance center,purpose
compound: manufacturing center,purpose
compound: nursing center,purpose
compound: processing center,purpose
compound: reception center,purpose
compound: recycling center,purpose
compound: science center,purpose
compound: service center,purpose
compound: switching center,purpose
compound: testing center,purpose
compound: trading center,purpose
compound: treatment center,purpose
compound: fishing community,purpose
compound: minimum support,attribute
compound: key area,attribute
compound: key figure,attribute
compound: key issue,attribute
compound: key project,attribute
compound: key rate,attribute
compound: mass communication,attribute
compound: mass demonstration,attribute
compound: mass deportation,attribute
compound: mass execution,attribute
compound: mass extinction,attribute
compound: mass hysteria,attribute
compound: mass layoff,attribute
compound: mass murderer,attribute
compound: mass protest,attribute
compound: mass rally,attribute
compound: mass unemployment,attribute
compound: mass weapon,attribute
compound: mass merchandiser,attribute
compound: mainstream press,attribute
compound: mainstream group,attribute
compound: mainstream culture,attribute
compound: money matter,topical
compound: policy matter,topical
compound: defense matter,topical
compound: security matter,topical
compound: health matter,topical
compound: intelligence matter,topical
compound: health issue,topical
compound: status issue,topical
compound: debenture issue,topical
compound: crime issue,topical
compound: scrip issue,topical
compound: property issue,topical
compound: defense issue,topical
compound: settlement issue,topical
compound: money issue,topical
compound: ethic issue,topical
compound: computer issue,topical
compound: transportation issue,topical
compound: government issue,topical
compound: gold mining issue,topical
compound: water issue,topical
compound: utility issue,topical
compound: debt issue,topical
compound: trade issue,topical
compound: hostage issue,topical
compound: security issue,topical
compound: inspection issue,topical
compound: banking issue,topical
compound: minority issue,topical
compound: policy issue,topical
compound: world issue,topical
compound: safety issue,topical
compound: human rights issue,topical
compound: employment issue,topical
compound: pay issue,topical
compound: peace issue,topical
compound: investment issue,topical
compound: accounting issue,topical
compound: biotechnology issue,topical
compound: oil issue,topical
compound: refugee issue,topical
